Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Net_Revenue,Total_Cost,Profit,Payment_Method,Marketing_Channel,Order_Status,Delivery_Days,Customer_Rating
ORD100307,2024-02-15,C10381,Eddie Schwartz,Male,47,Returning,South,Tennessee,Chambersberg,P1166,Basic Outdoor Toys,Toys & Games,Outdoor Toys,8.31,1,0.065,0.54,9.99,7.77,5.72,-7.94,Credit Card,Direct,Delivered,3,4.0
ORD100309,2024-02-15,C11143,Kristin Kemp,Male,43,New,Midwest,Illinois,Lake Brentmouth,P1138,Everyday Non-Fiction,Books,Non-Fiction,30.92,2,0.104,6.41,0.0,55.43,44.64,10.79,Credit Card,Social Media,Delivered,1,4.0
ORD100114,2024-02-16,C11151,Jason Ellis,Female,35,Returning,Midwest,Ohio,Sherrymouth,P1058,Premium Bedding,Home & Kitchen,Bedding,174.15,2,0.168,58.67,6.99,289.63,241.68,46.2,Buy Now Pay Later,Paid Search,Delivered,2,2.0
ORD100114,2024-02-16,C11151,Jason Ellis,Female,35,Returning,Midwest,Ohio,Sherrymouth,P1148,Signature Fiction,Books,Fiction,29.33,1,0.125,3.66,6.99,25.67,22.7,1.22,Buy Now Pay Later,Paid Search,Delivered,2,4.0
ORD100114,2024-02-16,C11151,Jason Ellis,Female,35,Returning,Midwest,Ohio,Sherrymouth,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,4,0.086,11.02,6.99,117.1,70.6,44.75,Buy Now Pay Later,Paid Search,Delivered,2,5.0
ORD100114,2024-02-16,C11151,Jason Ellis,Female,35,Returning,Midwest,Ohio,Sherrymouth,P1071,Basic Furniture,Home & Kitchen,Furniture,58.58,2,0.022,2.57,6.99,114.59,79.42,33.42,Buy Now Pay Later,Paid Search,Delivered,2,5.0
ORD100199,2024-02-16,C11462,Ronald Hines,Male,49,New,South,Georgia,East Johnland,P1006,Pro Cameras,Electronics,Cameras,627.3,1,0.02,12.37,4.99,614.93,536.04,73.9,Debit Card,Affiliate,Delivered,2,4.0
ORD100030,2024-02-17,C10638,Julie Howard,Female,52,New,South,Florida,Tonyville,P1111,Ultra Fitness Equipment,Sports & Outdoors,Fitness Equipment,13.66,3,0.024,0.98,0.0,40.0,26.88,13.12,Credit Card,Direct,Delivered,4,4.0
ORD100030,2024-02-17,C10638,Julie Howard,Female,52,New,South,Florida,Tonyville,P1076,Essential Personal Care,Beauty & Personal Care,Personal Care,7.6,1,0.076,0.58,0.0,7.02,3.55,3.47,Credit Card,Direct,Delivered,4,5.0
ORD100030,2024-02-17,C10638,Julie Howard,Female,52,New,South,Florida,Tonyville,P1026,Signature Women's Apparel,Clothing,Women's Apparel,128.74,2,0.061,15.66,0.0,241.82,113.02,128.8,Credit Card,Direct,Delivered,4,3.0
ORD100068,2024-02-17,C11009,Carlos Miller,Male,30,New,Midwest,Ohio,North Andrewfort,P1000,Classic Accessorie,Electronics,Accessories,106.57,1,0.0,0.0,0.0,106.57,81.62,24.95,PayPal,Paid Search,Delivered,4,4.0
ORD100068,2024-02-17,C11009,Carlos Miller,Male,30,New,Midwest,Ohio,North Andrewfort,P1110,Pro Team Sports,Sports & Outdoors,Team Sports,89.47,1,0.0,0.0,0.0,89.47,56.53,32.94,PayPal,Paid Search,Delivered,4,5.0
ORD100068,2024-02-17,C11009,Carlos Miller,Male,30,New,Midwest,Ohio,North Andrewfort,P1045,Ultra Activewear,Clothing,Activewear,16.23,1,0.146,2.37,0.0,13.86,7.65,6.21,PayPal,Paid Search,Delivered,4,3.0
ORD100141,2024-02-17,C11342,Diana Lyons,Female,25,New,South,North Carolina,West Shannon,P1121,Ultra Yoga,Sports & Outdoors,Yoga,210.84,2,0.043,18.32,6.99,403.36,276.44,119.93,Credit Card,Referral,Delivered,5,3.0
ORD100146,2024-02-17,C11087,Alyssa Cherry,Female,41,New,South,Texas,New Shannon,P1097,Ultra Personal Care,Beauty & Personal Care,Personal Care,13.32,1,0.106,1.41,0.0,11.91,6.54,5.37,PayPal,Organic Search,Delivered,3,4.0
ORD100146,2024-02-17,C11087,Alyssa Cherry,Female,41,New,South,Texas,New Shannon,P1077,Signature Makeup,Beauty & Personal Care,Makeup,86.34,2,0.135,23.24,0.0,149.44,87.86,61.58,PayPal,Organic Search,Delivered,3,5.0
ORD100202,2024-02-17,C10996,Zachary Jones,Male,18,New,Midwest,Illinois,Biancashire,P1090,Pro Skincare,Beauty & Personal Care,Skincare,13.4,1,0.0,0.0,9.99,13.4,7.11,-3.7,PayPal,Direct,Delivered,4,4.0
ORD100317,2024-02-17,C11374,Tiffany Delgado,Other,31,New,West,Arizona,Parsonsland,P1039,Pro Women's Apparel,Clothing,Women's Apparel,29.67,3,0.143,12.72,6.99,76.29,51.54,22.42,Credit Card,Social Media,Delivered,1,3.0
ORD100317,2024-02-17,C11374,Tiffany Delgado,Other,31,New,West,Arizona,Parsonsland,P1038,Everyday Women's Apparel,Clothing,Women's Apparel,84.18,1,0.056,4.75,6.99,79.43,49.39,27.71,Credit Card,Social Media,Delivered,1,4.0
ORD100317,2024-02-17,C11374,Tiffany Delgado,Other,31,New,West,Arizona,Parsonsland,P1113,Signature Fitness Equipment,Sports & Outdoors,Fitness Equipment,255.92,1,0.114,29.12,6.99,226.8,167.07,57.4,Credit Card,Social Media,Delivered,1,4.0
ORD100082,2024-02-18,C10996,Zachary Jones,Male,18,Returning,Midwest,Illinois,Biancashire,P1093,Pro Personal Care,Beauty & Personal Care,Personal Care,53.06,1,0.016,0.86,9.99,52.2,24.17,23.04,Credit Card,Paid Search,Delivered,1,3.0
ORD100082,2024-02-18,C10996,Zachary Jones,Male,18,Returning,Midwest,Illinois,Biancashire,P1017,Everyday Cameras,Electronics,Cameras,1050.51,2,0.0,0.0,9.99,2101.02,1645.08,450.95,Credit Card,Paid Search,Delivered,1,3.0
ORD100162,2024-02-18,C11516,Julie Miller,Male,30,New,Northeast,Connecticut,South Kaylaborough,P1047,Essential Men's Apparel,Clothing,Men's Apparel,84.11,1,0.089,7.48,4.99,76.63,42.99,28.65,Debit Card,Social Media,Delivered,4,3.0
ORD100320,2024-02-18,C11100,Mr. Ryan Camacho,Male,64,New,South,North Carolina,West Claytonport,P1047,Essential Men's Apparel,Clothing,Men's Apparel,84.11,2,0.037,6.17,0.0,162.05,85.98,76.07,Digital Wallet,Organic Search,Delivered,3,5.0
ORD100320,2024-02-18,C11100,Mr. Ryan Camacho,Male,64,New,South,North Carolina,West Claytonport,P1072,Classic Cookware,Home & Kitchen,Cookware,27.53,1,0.133,3.66,0.0,23.87,19.68,4.19,Digital Wallet,Organic Search,Delivered,3,5.0
ORD100322,2024-02-18,C10887,Anthony Cooper,Female,36,New,Midwest,Illinois,South Shawnfort,P1040,Signature Activewear,Clothing,Activewear,106.15,1,0.042,4.47,6.99,101.68,51.78,48.15,Buy Now Pay Later,Organic Search,Delivered,1,4.0
ORD100322,2024-02-18,C10887,Anthony Cooper,Female,36,New,Midwest,Illinois,South Shawnfort,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,1,0.07,2.23,6.99,29.8,17.65,10.4,Buy Now Pay Later,Organic Search,Delivered,1,4.0
ORD100322,2024-02-18,C10887,Anthony Cooper,Female,36,New,Midwest,Illinois,South Shawnfort,P1019,Classic Accessorie,Electronics,Accessories,353.43,2,0.132,93.1,6.99,613.76,584.7,27.31,Buy Now Pay Later,Organic Search,Delivered,1,3.0
ORD100322,2024-02-18,C10887,Anthony Cooper,Female,36,New,Midwest,Illinois,South Shawnfort,P1103,Premium Fitness Equipment,Sports & Outdoors,Fitness Equipment,14.02,4,0.145,8.1,6.99,0.0,34.8,0.0,Buy Now Pay Later,Organic Search,Cancelled,1,
ORD100067,2024-02-19,C10052,Steven Flynn,Female,42,New,West,Nevada,West Jasonbury,P1041,Basic Kids' Apparel,Clothing,Kids' Apparel,27.68,2,0.176,9.73,6.99,45.63,32.58,9.56,Credit Card,Direct,Delivered,2,4.0
ORD100067,2024-02-19,C10052,Steven Flynn,Female,42,New,West,Nevada,West Jasonbury,P1146,Everyday Children's Book,Books,Children's Books,32.35,1,0.047,1.51,6.99,30.84,24.48,-10.84,Credit Card,Direct,Returned,2,
ORD100083,2024-02-19,C11224,Paul Hall,Female,19,New,Midwest,Illinois,South Patrickchester,P1041,Basic Kids' Apparel,Clothing,Kids' Apparel,27.68,1,0.132,3.66,0.0,24.02,16.29,-8.39,Credit Card,Referral,Returned,3,
ORD100083,2024-02-19,C11224,Paul Hall,Female,19,New,Midwest,Illinois,South Patrickchester,P1101,Deluxe Team Sports,Sports & Outdoors,Team Sports,17.14,1,0.03,0.51,0.0,16.63,10.15,-6.54,Credit Card,Referral,Returned,3,
ORD100083,2024-02-19,C11224,Paul Hall,Female,19,New,Midwest,Illinois,South Patrickchester,P1056,Everyday Cookware,Home & Kitchen,Cookware,272.59,1,0.072,19.63,0.0,252.96,165.42,87.54,Credit Card,Referral,Delivered,3,4.0
ORD100327,2024-02-19,C11491,Denise Davis,Male,43,New,West,Arizona,Spenceberg,P1032,Deluxe Men's Apparel,Clothing,Men's Apparel,24.4,1,0.117,2.86,6.99,21.54,12.26,-7.18,Buy Now Pay Later,Organic Search,Returned,1,
ORD100011,2024-02-20,C10847,Jill Johnson,Male,34,New,Northeast,Connecticut,Steinberg,P1012,Classic Laptop,Electronics,Laptops,146.12,1,0.015,2.13,9.99,143.99,114.82,19.18,Digital Wallet,Direct,Delivered,4,4.0
ORD100331,2024-02-20,C10739,Cynthia Hamilton,Female,40,Returning,West,Washington,East Laurashire,P1153,Pro Puzzles,Toys & Games,Puzzles,30.96,1,0.005,0.16,9.99,30.8,20.67,0.14,Credit Card,Direct,Delivered,2,3.0
ORD100332,2024-02-20,C10479,Kyle Johnson,Male,18,New,West,Nevada,Brianfort,P1132,Classic Educational,Books,Educational,35.82,1,0.103,3.69,6.99,32.13,25.47,4.33,Debit Card,Direct,Delivered,1,3.0
ORD100332,2024-02-20,C10479,Kyle Johnson,Male,18,New,West,Nevada,Brianfort,P1095,Signature Haircare,Beauty & Personal Care,Haircare,6.54,1,0.008,0.05,6.99,6.49,2.6,1.56,Debit Card,Direct,Delivered,1,4.0
ORD100332,2024-02-20,C10479,Kyle Johnson,Male,18,New,West,Nevada,Brianfort,P1023,Deluxe Smartphones,Electronics,Smartphones,83.56,1,0.175,14.61,6.99,0.0,68.32,0.0,Debit Card,Direct,Cancelled,1,
ORD100335,2024-02-20,C10133,Connor Greene,Male,35,New,South,Georgia,Port Chad,P1067,Ultra Decor,Home & Kitchen,Decor,285.7,1,0.076,21.77,4.99,263.93,192.78,66.16,Digital Wallet,Social Media,Delivered,4,4.0
ORD100120,2024-02-21,C11195,Lisa Delgado,Female,30,New,South,Georgia,North Brian,P1076,Essential Personal Care,Beauty & Personal Care,Personal Care,7.6,1,0.106,0.81,0.0,6.79,3.55,3.24,Digital Wallet,Affiliate,Delivered,3,3.0
ORD100120,2024-02-21,C11195,Lisa Delgado,Female,30,New,South,Georgia,North Brian,P1027,Essential Women's Apparel,Clothing,Women's Apparel,54.33,1,0.0,0.0,0.0,54.33,23.58,30.75,Digital Wallet,Affiliate,Delivered,3,3.0
ORD100120,2024-02-21,C11195,Lisa Delgado,Female,30,New,South,Georgia,North Brian,P1035,Deluxe Activewear,Clothing,Activewear,84.38,1,0.0,0.0,0.0,84.38,47.61,36.77,Digital Wallet,Affiliate,Delivered,3,4.0
ORD100120,2024-02-21,C11195,Lisa Delgado,Female,30,New,South,Georgia,North Brian,P1128,Premium Non-Fiction,Books,Non-Fiction,39.96,1,0.095,3.78,0.0,36.18,28.63,-12.09,Digital Wallet,Affiliate,Returned,3,
ORD100120,2024-02-21,C11195,Lisa Delgado,Female,30,New,South,Georgia,North Brian,P1046,Premium Men's Apparel,Clothing,Men's Apparel,81.98,1,0.084,6.92,0.0,75.06,40.91,34.15,Digital Wallet,Affiliate,Delivered,3,4.0
ORD100191,2024-02-21,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1152,Basic Puzzle,Toys & Games,Puzzles,53.65,1,0.002,0.11,4.99,0.0,32.32,0.0,Debit Card,Referral,Cancelled,4,
ORD100343,2024-02-21,C11362,Ronald Simpson,Female,18,New,Midwest,Michigan,Brownmouth,P1037,Ultra Footwear,Clothing,Footwear,71.54,2,0.045,6.38,4.99,136.7,67.08,-23.62,PayPal,Organic Search,Returned,1,
ORD100343,2024-02-21,C11362,Ronald Simpson,Female,18,New,Midwest,Michigan,Brownmouth,P1053,Premium Storage,Home & Kitchen,Storage,43.02,1,0.021,0.89,4.99,42.13,26.42,13.22,PayPal,Organic Search,Delivered,1,3.0
ORD100355,2024-02-23,C10850,Miguel Boyd,Female,18,New,Midwest,Wisconsin,West Sarahland,P1156,Premium Puzzle,Toys & Games,Puzzles,8.55,1,0.054,0.46,4.99,0.0,5.16,0.0,Credit Card,Paid Search,Cancelled,2,
ORD100356,2024-02-23,C10475,Amanda Harvey,Female,34,New,Northeast,New Jersey,Lake Kenneth,P1068,Classic Cookware,Home & Kitchen,Cookware,63.25,1,0.104,6.56,0.0,56.69,39.31,17.38,Credit Card,Email Marketing,Delivered,4,5.0
ORD100356,2024-02-23,C10475,Amanda Harvey,Female,34,New,Northeast,New Jersey,Lake Kenneth,P1025,Basic Men's Apparel,Clothing,Men's Apparel,138.91,1,0.07,9.68,0.0,129.23,63.96,-22.69,Credit Card,Email Marketing,Returned,4,
ORD100356,2024-02-23,C10475,Amanda Harvey,Female,34,New,Northeast,New Jersey,Lake Kenneth,P1072,Classic Cookware,Home & Kitchen,Cookware,27.53,3,0.215,17.76,0.0,64.83,59.04,-21.21,Credit Card,Email Marketing,Returned,4,
ORD100359,2024-02-24,C10808,Andrew Moss,Female,40,Returning,South,Tennessee,Cortezfurt,P1153,Pro Puzzles,Toys & Games,Puzzles,30.96,2,0.117,7.26,6.99,54.66,41.34,6.33,PayPal,Email Marketing,Delivered,5,4.0
ORD100361,2024-02-24,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,1,0.045,1.8,0.0,38.3,32.91,5.39,Digital Wallet,Social Media,Delivered,3,4.0
ORD100361,2024-02-24,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1100,Classic Fitness Equipment,Sports & Outdoors,Fitness Equipment,84.94,1,0.07,5.96,0.0,78.98,58.6,20.38,Digital Wallet,Social Media,Delivered,3,3.0
ORD100361,2024-02-24,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1074,Essential Storage,Home & Kitchen,Storage,12.01,1,0.125,1.5,0.0,10.51,8.18,2.33,Digital Wallet,Social Media,Delivered,3,4.0
ORD100364,2024-02-24,C10412,Douglas Ryan,Female,26,New,South,Georgia,Tiffanyport,P1019,Classic Accessorie,Electronics,Accessories,353.43,1,0.151,53.35,4.99,300.08,292.35,5.23,Credit Card,Paid Search,Delivered,5,3.0
ORD100364,2024-02-24,C10412,Douglas Ryan,Female,26,New,South,Georgia,Tiffanyport,P1172,Pro Outdoor Toy,Toys & Games,Outdoor Toys,22.74,1,0.053,1.21,4.99,21.53,14.52,4.52,Credit Card,Paid Search,Delivered,5,5.0
ORD100007,2024-02-25,C10961,John Williams,Female,18,New,South,Texas,Gregoryside,P1033,Everyday Footwear,Clothing,Footwear,17.13,1,0.054,0.93,0.0,16.2,7.8,8.4,Debit Card,Paid Search,Delivered,4,4.0
ORD100303,2024-02-25,C11516,Julie Miller,Male,30,Returning,Northeast,Connecticut,South Kaylaborough,P1145,Pro Fiction,Books,Fiction,7.41,1,0.021,0.16,6.99,7.25,5.89,-0.39,PayPal,Social Media,Delivered,4,4.0
ORD100303,2024-02-25,C11516,Julie Miller,Male,30,Returning,Northeast,Connecticut,South Kaylaborough,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,1,0.136,5.44,6.99,34.66,32.91,0.0,PayPal,Social Media,Delivered,4,4.0
ORD100303,2024-02-25,C11516,Julie Miller,Male,30,Returning,Northeast,Connecticut,South Kaylaborough,P1121,Ultra Yoga,Sports & Outdoors,Yoga,210.84,1,0.16,33.84,6.99,177.0,138.22,37.03,PayPal,Social Media,Delivered,4,4.0
ORD100303,2024-02-25,C11516,Julie Miller,Male,30,Returning,Northeast,Connecticut,South Kaylaborough,P1082,Signature Fragrance,Beauty & Personal Care,Fragrance,6.49,1,0.049,0.32,6.99,6.17,2.65,1.77,PayPal,Social Media,Delivered,4,3.0
ORD100365,2024-02-25,C11102,Zachary Smith,Female,46,New,West,Arizona,South Samantha,P1052,Everyday Storage,Home & Kitchen,Storage,251.97,1,0.15,37.84,6.99,214.13,172.62,34.52,Debit Card,Organic Search,Delivered,3,3.0
ORD100367,2024-02-25,C11084,Kathleen Walker,Male,25,New,West,Oregon,East Sophia,P1149,Classic Children's Books,Books,Children's Books,22.31,2,0.089,3.98,9.99,40.64,35.24,0.4,Buy Now Pay Later,Social Media,Delivered,1,4.0
ORD100367,2024-02-25,C11084,Kathleen Walker,Male,25,New,West,Oregon,East Sophia,P1147,Basic Children's Books,Books,Children's Books,8.87,1,0.029,0.25,9.99,8.62,6.54,-2.92,Buy Now Pay Later,Social Media,Delivered,1,5.0
ORD100371,2024-02-25,C10401,Jenny Tucker,Male,18,New,South,Florida,New Garrett,P1062,Basic Storage,Home & Kitchen,Storage,22.49,1,0.056,1.25,0.0,21.24,14.85,6.39,Credit Card,Organic Search,Delivered,6,5.0
ORD100371,2024-02-25,C10401,Jenny Tucker,Male,18,New,South,Florida,New Garrett,P1175,Compact Beverages,Grocery,Beverages,13.54,1,0.0,0.0,0.0,13.54,11.03,2.51,Credit Card,Organic Search,Delivered,6,4.0
ORD100336,2024-02-26,C10066,Roy Torres,Male,58,New,South,Florida,South Kristi,P1109,Everyday Outdoor Gear,Sports & Outdoors,Outdoor Gear,87.12,2,0.18,31.31,6.99,142.93,104.22,35.22,Buy Now Pay Later,Paid Search,Delivered,5,4.0
ORD100336,2024-02-26,C10066,Roy Torres,Male,58,New,South,Florida,South Kristi,P1072,Classic Cookware,Home & Kitchen,Cookware,27.53,1,0.059,1.64,6.99,25.89,19.68,-9.4,Buy Now Pay Later,Paid Search,Returned,5,
ORD100348,2024-02-26,C11077,Patricia Banks,Female,30,New,West,Oregon,Port Brooke,P1057,Essential Bedding,Home & Kitchen,Bedding,95.06,4,0.137,52.16,4.99,328.08,227.4,99.02,PayPal,Affiliate,Delivered,3,4.0
ORD100348,2024-02-26,C11077,Patricia Banks,Female,30,New,West,Oregon,Port Brooke,P1033,Everyday Footwear,Clothing,Footwear,17.13,1,0.114,1.95,4.99,15.18,7.8,5.72,PayPal,Affiliate,Delivered,3,5.0
ORD100348,2024-02-26,C11077,Patricia Banks,Female,30,New,West,Oregon,Port Brooke,P1122,Pro Outdoor Gear,Sports & Outdoors,Outdoor Gear,10.53,1,0.001,0.01,4.99,0.0,6.2,0.0,PayPal,Affiliate,Cancelled,3,
ORD100373,2024-02-26,C11526,Adam Logan,Female,35,New,South,Texas,North Jennifer,P1097,Ultra Personal Care,Beauty & Personal Care,Personal Care,13.32,1,0.037,0.49,0.0,12.83,6.54,-5.46,Credit Card,Social Media,Returned,2,
ORD100373,2024-02-26,C11526,Adam Logan,Female,35,New,South,Texas,North Jennifer,P1009,Premium Laptops,Electronics,Laptops,133.09,1,0.068,9.05,0.0,124.04,112.47,11.57,Credit Card,Social Media,Delivered,2,4.0
ORD100373,2024-02-26,C11526,Adam Logan,Female,35,New,South,Texas,North Jennifer,P1067,Ultra Decor,Home & Kitchen,Decor,285.7,2,0.0,0.0,0.0,571.4,385.56,185.84,Credit Card,Social Media,Delivered,2,4.0
ORD100373,2024-02-26,C11526,Adam Logan,Female,35,New,South,Texas,North Jennifer,P1059,Signature Decor,Home & Kitchen,Decor,238.88,2,0.072,34.22,0.0,443.54,307.92,135.62,Credit Card,Social Media,Delivered,2,4.0
ORD100374,2024-02-26,C11037,Alfred Williams,Female,47,New,Northeast,Pennsylvania,Michaelshire,P1176,Everyday Snacks,Grocery,Snacks,21.58,1,0.057,1.22,6.99,20.36,19.07,-2.21,Buy Now Pay Later,Organic Search,Delivered,5,5.0
ORD100374,2024-02-26,C11037,Alfred Williams,Female,47,New,Northeast,Pennsylvania,Michaelshire,P1098,Ultra Haircare,Beauty & Personal Care,Haircare,40.76,2,0.02,1.59,6.99,79.93,32.4,44.04,Buy Now Pay Later,Organic Search,Delivered,5,4.0
ORD100008,2024-02-27,C10527,Danielle Bryant,Male,47,New,South,Texas,Janetview,P1066,Basic Cookware,Home & Kitchen,Cookware,15.31,1,0.128,1.96,6.99,13.35,10.3,1.3,Debit Card,Paid Search,Delivered,3,3.0
ORD100008,2024-02-27,C10527,Danielle Bryant,Male,47,New,South,Texas,Janetview,P1024,Everyday Accessories,Electronics,Accessories,207.54,1,0.098,20.26,6.99,187.28,178.03,7.5,Debit Card,Paid Search,Delivered,3,4.0
ORD100008,2024-02-27,C10527,Danielle Bryant,Male,47,New,South,Texas,Janetview,P1158,Signature Outdoor Toys,Toys & Games,Outdoor Toys,23.37,1,0.04,0.94,6.99,22.43,15.95,4.73,Debit Card,Paid Search,Delivered,3,5.0
ORD100008,2024-02-27,C10527,Danielle Bryant,Male,47,New,South,Texas,Janetview,P1045,Ultra Activewear,Clothing,Activewear,16.23,3,0.0,0.0,6.99,48.69,22.95,-10.38,Debit Card,Paid Search,Returned,3,
ORD100128,2024-02-27,C10744,Nicole Trujillo,Male,37,New,Midwest,Ohio,Quinntown,P1013,Deluxe Headphones,Electronics,Headphones,54.16,1,0.07,3.78,9.99,50.38,44.32,-16.8,Credit Card,Email Marketing,Returned,5,
ORD100178,2024-02-28,C11114,Anna Palmer,Male,24,New,Midwest,Illinois,Rhodesberg,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,1,0.057,1.83,0.0,30.2,17.65,12.55,Digital Wallet,Social Media,Delivered,4,5.0
ORD100382,2024-02-28,C11035,Laura Alvarez,Female,29,New,Midwest,Illinois,New Brian,P1011,Pro Smartphones,Electronics,Smartphones,77.47,4,0.032,9.79,9.99,300.09,259.08,-81.22,Credit Card,Direct,Returned,5,
ORD100382,2024-02-28,C11035,Laura Alvarez,Female,29,New,Midwest,Illinois,New Brian,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,1,0.016,0.64,9.99,39.46,32.91,1.56,Credit Card,Direct,Delivered,5,5.0
ORD100384,2024-02-28,C10764,Dawn Nixon,Female,56,New,Northeast,New York,Moyertown,P1063,Essential Furniture,Home & Kitchen,Furniture,183.26,1,0.036,6.59,0.0,176.67,109.86,66.81,PayPal,Social Media,Delivered,3,4.0
ORD100385,2024-02-28,C10230,Alfred Galvan,Male,53,New,West,Nevada,Laceyberg,P1006,Pro Cameras,Electronics,Cameras,627.3,1,0.034,21.06,6.99,606.24,536.04,66.71,PayPal,Paid Search,Delivered,2,3.0
ORD100385,2024-02-28,C10230,Alfred Galvan,Male,53,New,West,Nevada,Laceyberg,P1029,Signature Kids' Apparel,Clothing,Kids' Apparel,13.45,3,0.147,5.92,6.99,34.43,21.84,9.09,PayPal,Paid Search,Delivered,2,4.0
ORD100012,2024-02-29,C10212,Jeffrey Gonzales,Female,32,New,West,California,West Nathan,P1117,Premium Team Sport,Sports & Outdoors,Team Sports,19.17,1,0.11,2.11,6.99,17.06,11.76,2.97,Credit Card,Direct,Delivered,3,3.0
ORD100012,2024-02-29,C10212,Jeffrey Gonzales,Female,32,New,West,California,West Nathan,P1029,Signature Kids' Apparel,Clothing,Kids' Apparel,13.45,1,0.166,2.24,6.99,11.21,7.28,1.6,Credit Card,Direct,Delivered,3,5.0
ORD100012,2024-02-29,C10212,Jeffrey Gonzales,Female,32,New,West,California,West Nathan,P1041,Basic Kids' Apparel,Clothing,Kids' Apparel,27.68,1,0.077,2.12,6.99,25.56,16.29,6.94,Credit Card,Direct,Delivered,3,3.0
ORD100195,2024-02-29,C11114,Anna Palmer,Male,24,Returning,Midwest,Illinois,Rhodesberg,P1146,Everyday Children's Book,Books,Children's Books,32.35,1,0.064,2.08,4.99,30.27,24.48,0.8,Credit Card,Social Media,Delivered,3,3.0
ORD100079,2024-03-01,C11557,Kimberly Holmes,Male,18,New,Northeast,Connecticut,East Michelle,P1008,Basic Smart Home,Electronics,Smart Home,81.18,1,0.119,9.63,0.0,71.55,66.33,-23.4,Credit Card,Social Media,Returned,4,
ORD100291,2024-03-01,C10691,Mr. Nicolas Salas II,Male,18,New,South,Texas,Port John,P1051,Ultra Storage,Home & Kitchen,Storage,30.58,1,0.021,0.64,0.0,29.94,19.84,10.1,Buy Now Pay Later,Referral,Delivered,2,4.0
ORD100391,2024-03-01,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1105,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,62.25,1,0.076,4.72,0.0,57.53,38.41,-15.02,PayPal,Email Marketing,Returned,4,
ORD100391,2024-03-01,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1086,Basic Skincare,Beauty & Personal Care,Skincare,21.97,1,0.15,3.29,0.0,18.68,11.24,7.44,PayPal,Email Marketing,Delivered,4,4.0
ORD100391,2024-03-01,C11342,Diana Lyons,Female,25,Returning,South,North Carolina,West Shannon,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,1,0.02,0.65,0.0,31.38,17.65,-8.79,PayPal,Email Marketing,Returned,4,
ORD100392,2024-03-01,C11538,Ricardo Arnold,Male,29,New,South,North Carolina,East Melissaville,P1058,Premium Bedding,Home & Kitchen,Bedding,174.15,1,0.135,23.57,9.99,150.58,120.84,-39.75,Buy Now Pay Later,Social Media,Returned,4,
ORD100392,2024-03-01,C11538,Ricardo Arnold,Male,29,New,South,North Carolina,East Melissaville,P1091,Premium Skincare,Beauty & Personal Care,Skincare,72.4,1,0.053,3.87,9.99,68.53,29.02,36.18,Buy Now Pay Later,Social Media,Delivered,4,4.0
